"","country","year","gdp","suicides"
"1940","Cyprus",2011,34249,3.64833333333333
"1941","Czech Republic",2011,23010,15.52
"1942","Denmark",2011,65598,10.5275
"1943","Ecuador",2011,5836,6.81666666666667
"1944","El Salvador",2011,3631,9.62166666666667
"1945","Estonia",2011,18545,19.105
"1946","Fiji",2011,4862,8.91416666666667
"1947","Finland",2011,53809,16.9675
"1948","France",2011,48217,17.5983333333333
"1949","Georgia",2011,3435,3.02583333333333
"1950","Germany",2011,47947,12.735
"1951","Greece",2011,26825,4.05666666666667
"1952","Grenada",2011,8188,1.7275
"1953","Guatemala",2011,3661,2.89083333333333
"1954","Guyana",2011,3815,29.1275
"1955","Hungary",2011,14827,24.9875
"1956","Iceland",2011,49861,7.74583333333333
"1957","Ireland",2011,56655,11.5483333333333
"1958","Israel",2011,37528,7.28416666666667
"1959","Italy",2011,40210,7.17333333333333
"1960","Jamaica",2011,5552,2.32166666666667
"1961","Japan",2011,50919,21.0341666666667
"1962","Kazakhstan",2011,12969,24.48
"1963","Kuwait",2011,46203,0.950833333333333
"1964","Kyrgyzstan",2011,1273,10.5741666666667
"1965","Latvia",2011,14447,24.0625
"1966","Lithuania",2011,15097,33.9741666666667
"1967","Luxembourg",2011,122729,11.3775
"1968","Maldives",2011,8135,0.449166666666667
"1969","Malta",2011,23984,3.95833333333333
"1970","Mauritius",2011,9817,10.0033333333333
"1971","Mexico",2011,10965,5.46
"1972","Netherlands",2011,56667,9.42333333333333
"1973","New Zealand",2011,41184,11.9016666666667
"1974","Nicaragua",2011,1888,7.4625
"1975","Norway",2011,107430,12.2075
"1976","Panama",2011,10403,5.2275
"1977","Paraguay",2011,4474,5.6525
"1978","Philippines",2011,2662,3.7425
"1979","Poland",2011,14686,15.3216666666667
"1980","Portugal",2011,24337,10.655
"1981","Puerto Rico",2011,28876,7.54583333333333
"1982","Qatar",2011,90490,1.57083333333333
"1983","Republic of Korea",2011,25157,42.9208333333333
"1984","Romania",2011,9086,11.565
"1985","Russian Federation",2011,15226,24.9733333333333
"1986","Saint Lucia",2011,8826,4.44333333333333
"1987","Saint Vincent and Grenadines",2011,6759,3.915
"1988","Serbia",2011,6734,20.2875
"1989","Seychelles",2011,13204,4.27833333333333
"1990","Singapore",2011,76638,9.74666666666667
"1991","Slovenia",2011,26377,23.4716666666667
"1992","South Africa",2011,8906,0.775833333333333
"1993","Spain",2011,34097,7.3825
"1994","Suriname",2011,9184,29.4425
"1995","Sweden",2011,63380,11.8141666666667
"1996","Switzerland",2011,93053,14.0183333333333
"1997","Thailand",2011,6153,6.46583333333333
"1998","Trinidad and Tobago",2011,20557,11.5575
"1999","Turkey",2011,12237,1.9225
"2000","Turkmenistan",2011,6319,2.63583333333333
"2001","Ukraine",2011,3788,22
"2002","United Kingdom",2011,44491,6.52416666666667
"2003","United States",2011,53452,13.53
"2004","Uzbekistan",2011,1767,5.595
"2005","Antigua and Barbuda",2012,13657,0
"2006","Argentina",2012,14203,9.985
"2007","Armenia",2012,3773,3.0475
"2008","Australia",2012,72669,11.6308333333333
"2009","Austria",2012,50979,17.2191666666667
"2010","Bahamas",2012,31204,0.986666666666667
"2011","Bahrain",2012,25587,0.723333333333333
"2012","Barbados",2012,17620,0
"2013","Belgium",2012,47678,18.0941666666667
"2014","Belize",2012,5264,6.12083333333333
"2015","Brazil",2012,13283,6.20416666666667
"2016","Bulgaria",2012,7745,13.6808333333333
"2017","Canada",2012,55347,10.6566666666667
"2018","Chile",2012,16617,12.3675
"2019","Colombia",2012,8586,5.5375
"2020","Costa Rica",2012,10832,6.73
"2021","Croatia",2012,13952,19.9175
"2022","Cuba",2012,6791,17
"2023","Cyprus",2012,30752,3.575
"2024","Czech Republic",2012,20898,16.3525
"2025","Denmark",2012,62071,11.9341666666667
"2026","Ecuador",2012,6364,7.07333333333333
"2027","El Salvador",2012,3806,10.2616666666667
"2028","Estonia",2012,18411,20.1341666666667
"2029","Fiji",2012,5073,7.63166666666667
"2030","Finland",2012,50232,15.5841666666667
"2031","France",2012,45002,16.5816666666667
"2032","Georgia",2012,3772,2.90666666666667
"2033","Germany",2012,45142,12.3591666666667
"2034","Greece",2012,23309,4.44333333333333
"2035","Grenada",2012,8382,1.50083333333333
"2036","Guatemala",2012,3779,3.48333333333333
"2037","Guyana",2012,4212,30.665
"2038","Hungary",2012,13525,25.4966666666667
"2039","Iceland",2012,48083,12.1175
"2040","Ireland",2012,53443,11.4716666666667
"2041","Israel",2012,36263,6.9825
"2042","Italy",2012,36497,7.12083333333333
"2043","Japan",2012,51379,19.475
"2044","Kazakhstan",2012,13845,22.585
"2045","Kuwait",2012,49781,1.29916666666667
"2046","Kyrgyzstan",2012,1339,11.7216666666667
"2047","Latvia",2012,14558,22.3066666666667
"2048","Lithuania",2012,15099,31.1766666666667
"2049","Luxembourg",2012,113120,11.6816666666667
"2050","Malta",2012,23074,4.98916666666667
"2051","Mauritius",2012,9884,9.52083333333333
"2052","Mexico",2012,10982,5.28583333333333
"2053","Netherlands",2012,52334,9.87583333333333
"2054","New Zealand",2012,42756,13.1691666666667
"2055","Nicaragua",2012,2006,6.02416666666667
"2056","Norway",2012,108408,10.5
"2057","Panama",2012,11908,4.62666666666667
"2058","Paraguay",2012,4319,5.275
"2059","Poland",2012,13894,16.0308333333333
"2060","Portugal",2012,21573,11.6166666666667
"2061","Puerto Rico",2012,29247,7.25833333333333
"2062","Qatar",2012,93270,1.10583333333333
"2063","Republic of Korea",2012,25464,36.9383333333333
"2064","Romania",2012,9015,11.8358333333333
"2065","Russian Federation",2012,16413,23.7925
"2066","Saint Lucia",2012,8764,7.08583333333333
"2067","Saint Vincent and Grenadines",2012,6918,8.1075
"2068","Serbia",2012,5933,19.5441666666667
"2069","Seychelles",2012,13044,2.79166666666667
"2070","Singapore",2012,80040,11.8016666666667
"2071","Slovakia",2012,18256,10.79
"2072","Slovenia",2012,23820,23.3116666666667
"2073","South Africa",2012,8347,1.13
"2074","Spain",2012,30146,8.07333333333333
"2075","Suriname",2012,10227,37.8425
"2076","Sweden",2012,60776,12.3425
"2077","Switzerland",2012,87951,13.7825
"2078","Thailand",2012,6584,6.72416666666667
"2079","Turkey",2012,12671,2.36666666666667
"2080","Turkmenistan",2012,7498,2.55
"2081","Ukraine",2012,4096,22.3725
"2082","United Kingdom",2012,44585,6.6225
"2083","United States",2012,55170,13.7616666666667
"2084","Uruguay",2012,16264,22.0291666666667
"2085","Uzbekistan",2012,1964,6.46083333333333
"2086","Antigua and Barbuda",2013,13287,0
"2087","Argentina",2013,14206,8.61833333333333
"2088","Armenia",2013,3957,3.12333333333333
"2089","Australia",2013,72856,11.565
"2090","Austria",2013,53229,17.6766666666667
"2091","Bahamas",2013,30455,1.15916666666667
"2092","Bahrain",2013,26793,0.2075
"2093","Barbados",2013,17395,0
"2094","Belarus",2013,8477,22.7766666666667
"2095","Belgium",2013,49489,16.7958333333333
"2096","Belize",2013,5272,4.7
"2097","Brazil",2013,13191,6.1175
"2098","Bulgaria",2013,8057,11.18
"2099","Canada",2013,55310,11.0908333333333
"2100","Chile",2013,17140,11.21
"2101","Colombia",2013,8731,5.29416666666667
"2102","Costa Rica",2013,11443,7.43833333333333
"2103","Croatia",2013,14362,17.525
"2104","Cuba",2013,7148,15.8716666666667
"2105","Cyprus",2013,29624,5.38416666666667
"2106","Czech Republic",2013,21073,15.5058333333333
"2107","Denmark",2013,64831,11.2125
"2108","Ecuador",2013,6769,5.24
"2109","El Salvador",2013,3885,9.67166666666667
"2110","Estonia",2013,20221,19.3266666666667
"2111","Finland",2013,52572,16.4025
"2112","France",2013,46922,16.0275
"2113","Georgia",2013,3850,4.63083333333333
"2114","Germany",2013,48563,12.7566666666667
"2115","Greece",2013,22994,4.5925
"2116","Grenada",2013,8789,0
"2117","Guatemala",2013,3947,3.39083333333333
"2118","Guyana",2013,4372,29.6983333333333
"2119","Hungary",2013,14333,22.1858333333333
"2120","Iceland",2013,51749,18.4366666666667
"2121","Ireland",2013,56628,9.78416666666667
"2122","Israel",2013,40477,6.18416666666667
"2123","Italy",2013,37050,7.07166666666667
"2124","Japan",2013,42781,19.2633333333333
"2125","Kazakhstan",2013,15552,24.7225
"2126","Kuwait",2013,48729,0.823333333333333
"2127","Kyrgyzstan",2013,1463,9.15333333333333
"2128","Latvia",2013,15820,20.1825
"2129","Lithuania",2013,16538,37.0466666666667
"2130","Luxembourg",2013,120423,7.62333333333333
"2131","Malta",2013,25191,4.76833333333333
"2132","Mauritius",2013,10572,8.13916666666667
"2133","Mexico",2013,11478,5.41583333333333
"2134","Netherlands",2013,54510,10.4608333333333
"2135","New Zealand",2013,46198,12.0458333333333
"2136","Nicaragua",2013,2062,6.7475
"2137","Norway",2013,109804,10.5841666666667
"2138","Panama",2013,13189,4.10916666666667
"2139","Paraguay",2013,5006,6.2825
"2140","Poland",2013,14552,15.6325
"2141","Portugal",2013,22641,11.0608333333333
"2142","Puerto Rico",2013,29510,7.54916666666667
"2143","Qatar",2013,93066,0.685833333333333
"2144","Republic of Korea",2013,27060,35.7141666666667
"2145","Romania",2013,10080,11.4991666666667
"2146","Russian Federation",2013,17052,22.8308333333333
"2147","Saint Lucia",2013,9041,9.50833333333333
"2148","Saint Vincent and Grenadines",2013,7183,0
"2149","Serbia",2013,6662,18.1441666666667
"2150","Seychelles",2013,16090,10.95
"2151","Singapore",2013,83151,11.4891666666667
"2152","Slovakia",2013,19226,11.9925
"2153","Slovenia",2013,24697,23.585
"2154","South Africa",2013,7612,1.24166666666667
"2155","Spain",2013,30792,8.44333333333333
"2156","Suriname",2013,10451,23.9
"2157","Sweden",2013,64133,13.1833333333333
"2158","Switzerland",2013,89634,14.1883333333333
"2159","Thailand",2013,6917,6.63
"2160","Turkey",2013,13603,2.95166666666667
"2161","Turkmenistan",2013,8255,1.94083333333333
"2162","United Kingdom",2013,45594,7.07666666666667
"2163","United States",2013,56520,13.8891666666667
"2164","Uruguay",2013,18179,20.7575
"2165","Uzbekistan",2013,2150,6.57166666666667
"2166","Antigua and Barbuda",2014,14093,0
"2167","Argentina",2014,13400,9.27916666666667
"2168","Armenia",2014,4142,3.08416666666667
"2169","Australia",2014,66809,12.4225
"2170","Austria",2014,54278,17.485
"2171","Bahrain",2014,27503,0.543333333333333
"2172","Belarus",2014,8849,21.0758333333333
"2173","Belgium",2014,50173,16.8208333333333
"2174","Belize",2014,5448,7.57916666666667
"2175","Bosnia and Herzegovina",2014,5079,9.125
"2176","Brazil",2014,12975,6.09416666666667
"2177","Bulgaria",2014,8241,11.6475
"2178","Chile",2014,15883,11.4475
"2179","Colombia",2014,8591,5.55166666666667
"2180","Costa Rica",2014,11485,5.90416666666667
"2181","Croatia",2014,14299,18.5033333333333
"2182","Cuba",2014,7459,15.3858333333333
"2183","Cyprus",2014,29024,4.75833333333333
"2184","Czech Republic",2014,20859,14.6075
"2185","Denmark",2014,66114,11.4775
"2186","Ecuador",2014,7116,5.50166666666667
"2187","El Salvador",2014,3965,8.48666666666667
"2188","Estonia",2014,21117,21.5758333333333
"2189","Finland",2014,52832,14.7633333333333
"2190","France",2014,47318,14.9633333333333
"2191","Georgia",2014,4757,6.2075
"2192","Germany",2014,50167,12.7533333333333
"2193","Greece",2014,22834,4.985
"2194","Grenada",2014,9456,0
"2195","Guatemala",2014,4210,3.82333333333333
"2196","Hungary",2014,14886,20.3591666666667
"2197","Iceland",2014,56833,16.4966666666667
"2198","Ireland",2014,59634,9.97333333333333
"2199","Israel",2014,41869,5.93833333333333
"2200","Italy",2014,37035,6.84416666666667
"2201","Japan",2014,40328,18.1841666666667
"2202","Kazakhstan",2014,14351,21.4241666666667
"2203","Kuwait",2014,43774,1.32166666666667
"2204","Kyrgyzstan",2014,1465,9.31583333333333
"2205","Latvia",2014,16544,20.7341666666667
"2206","Lithuania",2014,17442,33.4391666666667
"2207","Luxembourg",2014,126352,12.3233333333333
"2208","Malta",2014,27634,8.50666666666667
"2209","Mauritius",2014,11120,9.62083333333333
"2210","Mexico",2014,11663,5.69833333333333
"2211","Netherlands",2014,55325,10.1183333333333
"2212","Nicaragua",2014,2199,5.95
"2213","Norway",2014,103443,10.6025
"2214","Oman",2014,22328,0.125833333333333
"2215","Panama",2014,14181,4.665
"2216","Paraguay",2014,5254,6.0125
"2217","Poland",2014,15119,14.8583333333333
"2218","Portugal",2014,23091,12.8241666666667
"2219","Puerto Rico",2014,29515,6.42416666666667
"2220","Qatar",2014,91587,1.5825
"2221","Republic of Korea",2014,29120,32.1108333333333
"2222","Romania",2014,10526,10.9191666666667
"2223","Russian Federation",2014,15319,21.6016666666667
"2224","Saint Lucia",2014,9372,7.63
"2225","Saint Vincent and Grenadines",2014,7203,6.73166666666667
"2226","Serbia",2014,6500,18.065
"2227","Seychelles",2014,16018,3.61083333333333
"2228","Singapore",2014,84442,10.9816666666667
"2229","Slovakia",2014,19679,11.0683333333333
"2230","Slovenia",2014,25569,20.0308333333333
"2231","South Africa",2014,7174,1.25666666666667
"2232","Spain",2014,31171,8.69583333333333
"2233","Suriname",2014,10530,29.7783333333333
"2234","Sweden",2014,62956,12.4208333333333
"2235","Switzerland",2014,90809,13.5083333333333
"2236","Thailand",2014,6662,6.41333333333333
"2237","Turkey",2014,13170,2.56916666666667
"2238","Turkmenistan",2014,9046,2.34583333333333
"2239","Ukraine",2014,3299,20.875
"2240","United Kingdom",2014,49906,6.99416666666667
"2241","United States",2014,58531,14.2775
"2242","Uruguay",2014,18012,20.72
"2243","Uzbekistan",2014,2309,7.09333333333333
"2244","Antigua and Barbuda",2015,14853,1.30166666666667
"2245","Argentina",2015,14981,9.34416666666667
"2246","Armenia",2015,3775,3.77333333333333
"2247","Australia",2015,60656,12.8483333333333
"2248","Austria",2015,46484,16.2183333333333
"2249","Belgium",2015,42830,16.3883333333333
"2250","Belize",2015,5561,11.2883333333333
"2251","Brazil",2015,9431,6.45416666666667
"2252","Chile",2015,14729,12.3066666666667
"2253","Colombia",2015,6552,5.86666666666667
"2254","Croatia",2015,12351,19.14
"2255","Cuba",2015,8044,16.1925
"2256","Cyprus",2015,24718,4.1325
"2257","Czech Republic",2015,18703,14.2391666666667
"2258","Denmark",2015,55972,10.1183333333333
"2259","Ecuador",2015,6832,8.11583333333333
"2260","Estonia",2015,18149,17.115
"2261","Finland",2015,44862,13.4325
"2262","Georgia",2015,4046,7.05666666666667
"2263","Germany",2015,43201,12.5283333333333
"2264","Greece",2015,18927,4.67166666666667
"2265","Grenada",2015,10290,0
"2266","Guatemala",2015,4472,3.7375
"2267","Hungary",2015,13087,21.4391666666667
"2268","Iceland",2015,54909,11.7208333333333
"2269","Israel",2015,39793,5.4925
"2270","Italy",2015,31537,6.5375
"2271","Japan",2015,36510,17.17
"2272","Kazakhstan",2015,11784,19.835
"2273","Kyrgyzstan",2015,1285,8.1975
"2274","Latvia",2015,14382,20.9558333333333
"2275","Lithuania",2015,15073,32.1233333333333
"2276","Luxembourg",2015,107456,11.2
"2277","Malta",2015,25750,6.5225
"2278","Mauritius",2015,10125,8.33083333333333
"2279","Mexico",2015,10228,5.5475
"2280","Netherlands",2015,47206,10.5775
"2281","Nicaragua",2015,2303,5.8225
"2282","Norway",2015,79187,11.3691666666667
"2283","Panama",2015,15158,3.74166666666667
"2284","Poland",2015,13228,13.9158333333333
"2285","Puerto Rico",2015,29728,7.13166666666667
"2286","Qatar",2015,69937,1.57
"2287","Republic of Korea",2015,28410,32.4283333333333
"2288","Romania",2015,9431,11.1291666666667
"2289","Russian Federation",2015,9987,19.7433333333333
"2290","Saint Vincent and Grenadines",2015,7496,2.34
"2291","Serbia",2015,5492,17.1641666666667
"2292","Seychelles",2015,16005,6.77083333333333
"2293","Singapore",2015,81766,9.1075
"2294","Slovenia",2015,22036,22.0675
"2295","South Africa",2015,6403,1.08333333333333
"2296","Spain",2015,27108,8.115
"2297","Sweden",2015,54629,12.4416666666667
"2298","Switzerland",2015,86068,13.7216666666667
"2299","Thailand",2015,6552,6.7625
"2300","Turkey",2015,11961,2.3725
"2301","Turkmenistan",2015,7326,2.37333333333333
"2302","Ukraine",2015,2256,20.3933333333333
"2303","United Kingdom",2015,47240,7.22833333333333
"2304","United States",2015,60387,14.6175
"2305","Uruguay",2015,16696,22.5016666666667
"2306","Armenia",2016,3788,4.056
"2307","Austria",2016,46976,18.323
"2308","Croatia",2016,12905,21.356
"2309","Cyprus",2016,25098,4.715
"2310","Czech Republic",2016,19505,16.176
"2311","Grenada",2016,10838,0
"2312","Hungary",2016,13448,24.134
"2313","Iceland",2016,64708,13.807
"2314","Lithuania",2016,15742,36.172
"2315","Mauritius",2016,10570,9.93
"2316","Mongolia",2016,4145,18.439
"2317","Netherlands",2016,48108,12.739
"2318","Qatar",2016,62484,1.643
"2319","Romania",2016,10020,11.633
"2320","Sweden",2016,55594,13.884
"2321","Thailand",2016,6713,7.732
